id,createdAt,updatedAt,kill,victim,distance,weapon,timestamp,idDiscord
602,2025-10-23T22:50:46.700Z,2025-10-23T22:50:46.700Z,😎 Malvadao,😭 TDBfantasma,238m,M82A1 Desert,2025-10-23T22:50:06.027Z,1431052090456805537
603,2025-10-23T22:50:46.701Z,2025-10-23T22:50:46.701Z,😎 BRUTÃO,😭 Boto Cor De BOSTA,333m,M82A1 Snow,2025-10-23T22:50:04.588Z,1431052084421202042
604,2025-10-23T22:50:46.704Z,2025-10-23T22:50:46.704Z,😎 TDB Wilso Waldo,😭 Dgó,0m,Anti-Personnel Mine,2025-10-23T22:49:08.490Z,1431051849129001060
605,2025-10-23T22:50:46.704Z,2025-10-23T22:50:46.704Z,😎 TDB Bibakillbr,😭 Lubi,1m,SF19,2025-10-23T22:49:07.890Z,1431051846612549712
606,2025-10-23T22:50:46.705Z,2025-10-23T22:50:46.705Z,😎 TDB Wilso Waldo,😭 B M X,38m,Pipe Bomb,2025-10-23T22:49:07.635Z,1431051845543137290
607,2025-10-23T22:50:46.706Z,2025-10-23T22:50:46.706Z,😎 TDB Wilso Waldo,😭 Sabugador,0m,Improvised Mine,2025-10-23T22:49:06.859Z,1431051842288222319
608,2025-10-23T22:50:46.706Z,2025-10-23T22:50:46.706Z,😎 AMBULANCIA o Retorno,😭 MBjoga,33m,AKM,2025-10-23T22:49:06.647Z,1431051841399029871
609,2025-10-23T22:50:46.707Z,2025-10-23T22:50:46.707Z,😎 Sabugador,😭 TDB Emiza,42m,AK47 Engraved,2025-10-23T22:49:04.649Z,1431051833018941501
610,2025-10-23T22:50:46.707Z,2025-10-23T22:50:46.707Z,😎 TDB Emiza,😭 21,82m,AK47 Engraved,2025-10-23T22:48:11.851Z,1431051611567820812
611,2025-10-23T22:50:46.708Z,2025-10-23T22:50:46.708Z,😎 Sabugador,😭 TDB LC,68m,AK47 Engraved,2025-10-23T22:48:07.908Z,1431051595029942364
612,2025-10-23T22:50:46.710Z,2025-10-23T22:50:46.710Z,😎 TDB LC,😭 Baguncinha,64m,AK47 Engraved,2025-10-23T22:48:07.786Z,1431051594518233160
613,2025-10-23T22:50:46.710Z,2025-10-23T22:50:46.710Z,😎 Mewtwo,😭 InimigoDoCarrale,12m,Frag Grenade,2025-10-23T22:48:07.509Z,1431051593356283906
614,2025-10-23T22:50:46.711Z,2025-10-23T22:50:46.711Z,😎 TDB Wilso Waldo,😭 B M X,40m,Pipe Bomb,2025-10-23T22:48:04.581Z,1431051581075492906
615,2025-10-23T22:50:46.712Z,2025-10-23T22:50:46.712Z,😎 P2Kid,😭 TDBfantasma,149m,M82A1 Snow,2025-10-23T22:47:07.605Z,1431051342100561930
616,2025-10-23T22:50:46.712Z,2025-10-23T22:50:46.712Z,😎 TDBfantasma,😭 Malvadao,122m,M82A1 Desert,2025-10-23T22:47:04.575Z,1431051329391951976
617,2025-10-23T22:55:46.860Z,2025-10-23T22:55:46.860Z,😎 P2Kid,😭 TDB CAPETINHA,16m,AKM,2025-10-23T22:55:03.305Z,1431053337330978917
618,2025-10-23T22:55:46.861Z,2025-10-23T22:55:46.861Z,😎 TDB CAPETINHA,😭 BRUTÃO,15m,MK18,2025-10-23T22:54:07.115Z,1431053101653164202
619,2025-10-23T22:55:46.861Z,2025-10-23T22:55:46.861Z,😎 BRUTÃO,😭 Thui,9m,VHS2,2025-10-23T22:54:06.901Z,1431053100755587132
620,2025-10-23T22:55:46.864Z,2025-10-23T22:55:46.864Z,😎 TDB Wilso Waldo,😭 Dgó,11m,Mac 10,2025-10-23T22:54:06.633Z,1431053099631513621
621,2025-10-23T22:55:46.866Z,2025-10-23T22:55:46.866Z,😎 TDB Wilso Waldo,😭 Baguncinha,0m,Improvised Mine,2025-10-23T22:54:06.243Z,1431053097995604072
622,2025-10-23T22:55:46.868Z,2025-10-23T22:55:46.868Z,😎 TDB CAPETINHA,😭 MarcosTHS,7m,MK18,2025-10-23T22:54:04.768Z,1431053091809267712
623,2025-10-23T22:55:46.869Z,2025-10-23T22:55:46.869Z,😎 MarcosTHS,😭 AMBULANCIA o Retorno,2m,VHS2,2025-10-23T22:53:10.130Z,1431052862640623739
624,2025-10-23T22:55:46.870Z,2025-10-23T22:55:46.870Z,😎 TDBfantasma,😭 Sabugador,12m,M249,2025-10-23T22:53:09.886Z,1431052861617471550
625,2025-10-23T22:55:46.871Z,2025-10-23T22:55:46.871Z,😎 TDB LC,😭 21,31m,AKM,2025-10-23T22:53:09.635Z,1431052860564705302
626,2025-10-23T22:55:46.872Z,2025-10-23T22:55:46.872Z,😎 Sabugador,😭 TDB Emiza,7m,AK47,2025-10-23T22:53:08.298Z,1431052854956785837
627,2025-10-23T22:55:46.872Z,2025-10-23T22:55:46.872Z,😎 TDB LC,😭 BRUTÃO,26m,AKM,2025-10-23T22:53:07.764Z,1431052852716900466
628,2025-10-23T22:55:46.873Z,2025-10-23T22:55:46.873Z,😎 P2Kid,😭 TDB Sensei,99m,M1 Garand,2025-10-23T22:53:05.266Z,1431052842239528961
629,2025-10-23T22:55:46.873Z,2025-10-23T22:55:46.873Z,😎 TDB Sensei,😭 Mewtwo,33m,AK47,2025-10-23T22:53:04.922Z,1431052840796946443
630,2025-10-23T22:55:46.874Z,2025-10-23T22:55:46.874Z,😎 Sabugador,😭 TDB La Vendetta 2,5m,AK47,2025-10-23T22:53:04.898Z,1431052840696283266
631,2025-10-23T22:55:46.875Z,2025-10-23T22:55:46.875Z,😎 TDB Emiza,😭 B M X,12m,AK47 Engraved,2025-10-23T22:53:04.720Z,1431052839949566002
632,2025-10-23T22:55:46.875Z,2025-10-23T22:55:46.875Z,😎 B M X,😭 TDB Wilso Waldo,11m,AK47 Engraved,2025-10-23T22:52:12.219Z,1431052619744415814
633,2025-10-23T22:55:46.876Z,2025-10-23T22:55:46.876Z,😎 BRUTÃO,😭 TDB Bibakillbr,49m,AK47,2025-10-23T22:52:12.110Z,1431052619287236628
634,2025-10-23T22:55:46.876Z,2025-10-23T22:55:46.876Z,😎 TDB Wilso Waldo,😭 Boto Cor De BOSTA,0m,Improvised Mine,2025-10-23T22:52:08.038Z,1431052602207895593
635,2025-10-23T22:55:46.877Z,2025-10-23T22:55:46.877Z,😎 TDB Wilso Waldo,😭 MarcosTHS,9m,AK15,2025-10-23T22:52:07.911Z,1431052601675481251
636,2025-10-23T22:55:46.878Z,2025-10-23T22:55:46.878Z,😎 TDB Bibakillbr,😭 Malvadao,2m,SF19,2025-10-23T22:52:07.909Z,1431052601666834524
637,2025-10-23T22:55:46.878Z,2025-10-23T22:55:46.878Z,😎 TDB Sensei,😭 Mewtwo,40m,Pipe Bomb,2025-10-23T22:52:07.719Z,1431052600869916742
638,2025-10-23T22:55:46.880Z,2025-10-23T22:55:46.880Z,😎 MarcosTHS,😭 InimigoDoCarrale,4m,AKM,2025-10-23T22:52:04.708Z,1431052588240863353
639,2025-10-23T22:55:46.880Z,2025-10-23T22:55:46.880Z,😎 P2Kid,😭 TDB LC,140m,M1 Garand,2025-10-23T22:51:04.924Z,1431052337488724018
640,2025-10-23T22:55:46.881Z,2025-10-23T22:55:46.881Z,😎 TDB LC,😭 21,41m,AK47,2025-10-23T22:51:04.701Z,1431052336553525258
641,2025-10-23T23:00:46.786Z,2025-10-23T23:00:46.786Z,😎 AMBULANCIA o Retorno,😭 Mewtwo,13m,Bleeding,2025-10-23T23:00:08.306Z,1431054616597893161
642,2025-10-23T23:00:46.787Z,2025-10-23T23:00:46.787Z,😎 TDB LC,😭 Baguncinha,99m,AKM,2025-10-23T23:00:08.034Z,1431054615457173707
643,2025-10-23T23:00:46.788Z,2025-10-23T23:00:46.788Z,😎 21,😭 TDB LC,75m,AK47,2025-10-23T23:00:05.023Z,1431054602827993089
644,2025-10-23T23:00:46.789Z,2025-10-23T23:00:46.789Z,😎 TDB Bibakillbr,😭 P2Kid,49m,Bleeding,2025-10-23T22:59:08.135Z,1431054364222685184
645,2025-10-23T23:00:46.789Z,2025-10-23T23:00:46.789Z,😎 P2Kid,😭 TDB Bibakillbr,49m,VHS2,2025-10-23T22:59:07.855Z,1431054363048022198
646,2025-10-23T23:00:46.790Z,2025-10-23T23:00:46.790Z,😎 TDB La Vendetta 2,😭 Dgó,63m,AK47 Engraved,2025-10-23T22:59:04.922Z,1431054350746124399
647,2025-10-23T23:00:46.790Z,2025-10-23T23:00:46.790Z,😎 Chineisinho,😭 Sabugador,0m,Small Anti-Personnel Mine,2025-10-23T22:57:04.776Z,1431053846817407159
648,2025-10-23T23:00:46.791Z,2025-10-23T23:00:46.791Z,😎 TDBfantasma,😭 P2Kid,115m,M82A1 Desert,2025-10-23T22:56:07.587Z,1431053606949359646
649,2025-10-23T23:00:46.791Z,2025-10-23T23:00:46.791Z,😎 TDB Bibakillbr,😭 21,48m,AK47,2025-10-23T22:56:07.307Z,1431053605774823432
650,2025-10-23T23:00:46.792Z,2025-10-23T23:00:46.792Z,😎 TDB Wilso Waldo,😭 B M X,0m,Improvised Mine,2025-10-23T22:56:07.064Z,1431053604755603486
651,2025-10-23T23:00:46.793Z,2025-10-23T23:00:46.793Z,😎 TDB La Vendetta 2,😭 Dgó,6m,AK47 Engraved,2025-10-23T22:56:06.753Z,1431053603451310232
652,2025-10-23T23:00:46.793Z,2025-10-23T23:00:46.793Z,😎 TDBfantasma,😭 Baguncinha,54m,M249,2025-10-23T22:56:04.772Z,1431053595142520894
653,2025-10-23T23:05:46.666Z,2025-10-23T23:05:46.666Z,😎 Carrale,😭 InimigoDoCarrale,75m,AK47 Engraved,2025-10-23T23:05:08.124Z,1431055874125987911
654,2025-10-23T23:05:46.668Z,2025-10-23T23:05:46.668Z,😎 TDBfantasma,😭 21,83m,AK47 Engraved,2025-10-23T23:05:05.157Z,1431055861681229894
655,2025-10-23T23:05:46.669Z,2025-10-23T23:05:46.669Z,😎 Carrale,😭 TDB LC,69m,AK47 Engraved,2025-10-23T23:05:04.917Z,1431055860674854922
656,2025-10-23T23:05:46.671Z,2025-10-23T23:05:46.671Z,😎 TDB LC,😭 BRUTÃO,20m,MK18,2025-10-23T23:05:04.584Z,1431055859278020721
657,2025-10-23T23:05:46.672Z,2025-10-23T23:05:46.672Z,😎 NPC Guard Level 3,😭 Diesel,12m,DT11B,2025-10-23T23:04:07.312Z,1431055619061846059
658,2025-10-23T23:05:46.673Z,2025-10-23T23:05:46.673Z,😎 B M X,😭 AMBULANCIA o Retorno,8m,AK47,2025-10-23T23:04:05.049Z,1431055609570131971
659,2025-10-23T23:05:46.674Z,2025-10-23T23:05:46.674Z,😎 TDB Emiza,😭 Malvadao,5m,Bleeding,2025-10-23T23:03:09.215Z,1431055375385497713
660,2025-10-23T23:05:46.674Z,2025-10-23T23:05:46.674Z,😎 TDB Emiza,😭 Baguncinha,8m,AK47 Engraved,2025-10-23T23:03:08.682Z,1431055373149929646
661,2025-10-23T23:05:46.675Z,2025-10-23T23:05:46.675Z,😎 AMBULANCIA o Retorno,😭 MarcosTHS,1m,SF19,2025-10-23T23:03:08.107Z,1431055370738073732
662,2025-10-23T23:05:46.676Z,2025-10-23T23:05:46.676Z,😎 Carrale,😭 TDB Bibakillbr,93m,AK47 Engraved,2025-10-23T23:03:05.043Z,1431055357886861353
663,2025-10-23T23:05:46.676Z,2025-10-23T23:05:46.676Z,😎 TDB Emiza,😭 Dgó,9m,AK47 Engraved,2025-10-23T23:02:05.018Z,1431055106123501628
664,2025-10-23T23:05:46.677Z,2025-10-23T23:05:46.677Z,😎 TDB Sensei,😭 MarcosTHS,29m,Pipe Bomb,2025-10-23T23:01:06.491Z,1431054860643729539
665,2025-10-23T23:05:46.677Z,2025-10-23T23:05:46.677Z,😎 TDB Wilso Waldo,😭 P2Kid,49m,Pipe Bomb,2025-10-23T23:01:05.021Z,1431054854477844550
666,2025-10-23T23:05:46.678Z,2025-10-23T23:05:46.678Z,😎 TDB Emiza,😭 21,4m,AK47 Engraved,2025-10-23T23:01:02.243Z,1431054842826063972
667,2025-10-23T23:10:46.696Z,2025-10-23T23:10:46.696Z,😎 PCD MKGOD,😭 Ave Fenix,14m,AKS 74U,2025-10-23T23:09:07.500Z,1431056878141575178
668,2025-10-23T23:10:46.697Z,2025-10-23T23:10:46.697Z,😎 PCD Badogue,😭 Exo29,65m,AK47 Engraved,2025-10-23T23:09:05.205Z,1431056868515774625
669,2025-10-23T23:10:46.698Z,2025-10-23T23:10:46.698Z,😎 Cimario,😭 PCD RPN,29m,AKM,2025-10-23T23:09:03.193Z,1431056860076707964
670,2025-10-23T23:10:46.698Z,2025-10-23T23:10:46.698Z,😎 TDB CAPETINHA,😭 TDB La Vendetta 2,454m,M1 Garand,2025-10-23T23:08:02.309Z,1431056604710568066
671,2025-10-23T23:10:46.699Z,2025-10-23T23:10:46.699Z,😎 Carrale,😭 TDB LC,74m,AK47 Engraved,2025-10-23T23:07:09.415Z,1431056382857318502
672,2025-10-23T23:10:46.699Z,2025-10-23T23:10:46.699Z,😎 TDBfantasma,😭 Carrale,86m,M249,2025-10-23T23:07:07.400Z,1431056374405796062
673,2025-10-23T23:10:46.700Z,2025-10-23T23:10:46.700Z,😎 TDB Bibakillbr,😭 Mewtwo,16m,SF19,2025-10-23T23:07:05.161Z,1431056365014483099
674,2025-10-23T23:10:46.700Z,2025-10-23T23:10:46.700Z,😎 TDB Sensei,😭 Baguncinha,47m,AK47,2025-10-23T23:06:05.470Z,1431056114652283021
675,2025-10-23T23:10:46.702Z,2025-10-23T23:10:46.702Z,😎 TDB Bibakillbr,😭 BRUTÃO,9m,SF19,2025-10-23T23:06:05.098Z,1431056113092137065
676,2025-10-23T23:10:46.702Z,2025-10-23T23:10:46.702Z,😎 TDB La Vendetta 2,😭 P2Kid,10m,AK47 Engraved,2025-10-23T23:06:04.334Z,1431056109887815813
677,2025-10-23T23:10:46.703Z,2025-10-23T23:10:46.703Z,😎 P2Kid,😭 TDB Emiza,9m,AKM,2025-10-23T23:06:02.117Z,1431056100589047890
678,2025-10-23T23:15:46.663Z,2025-10-23T23:15:46.663Z,😎 TDBfantasma,😭 BRUTÃO,110m,AK47 Engraved,2025-10-23T23:15:08.642Z,1431058392880775359
679,2025-10-23T23:15:46.664Z,2025-10-23T23:15:46.664Z,😎 TDB CAPETINHA,😭 Malvadao,436m,M1 Garand,2025-10-23T23:15:08.446Z,1431058392058953888
680,2025-10-23T23:15:46.664Z,2025-10-23T23:15:46.664Z,😎 TDB Emiza,😭 Sabugador,8m,AK47 Engraved,2025-10-23T23:15:05.434Z,1431058379425579170
681,2025-10-23T23:15:46.665Z,2025-10-23T23:15:46.665Z,😎 TDB La Vendetta 2,😭 Mewtwo,20m,Frag Grenade,2025-10-23T23:14:05.628Z,1431058128581169213
682,2025-10-23T23:15:46.666Z,2025-10-23T23:15:46.666Z,😎 TDB Emiza,😭 P2Kid,25m,AK47 Engraved,2025-10-23T23:14:05.388Z,1431058127574269973
683,2025-10-23T23:15:46.667Z,2025-10-23T23:15:46.667Z,😎 TDB Emiza,😭 B M X,22m,AK47 Engraved,2025-10-23T23:14:02.383Z,1431058114970648667
684,2025-10-23T23:15:46.668Z,2025-10-23T23:15:46.668Z,😎 TDBfantasma,😭 MarcosTHS,79m,AK47 Engraved,2025-10-23T23:13:08.569Z,1431057889258246196
685,2025-10-23T23:15:46.668Z,2025-10-23T23:15:46.668Z,😎 TDBfantasma,😭 Carrale,89m,M82A1 Desert,2025-10-23T23:13:08.323Z,1431057888226312294
686,2025-10-23T23:15:46.669Z,2025-10-23T23:15:46.669Z,😎 MarcosTHS,😭 TDB Sensei,38m,AS Val,2025-10-23T23:13:05.384Z,1431057875899515021
687,2025-10-23T23:15:46.669Z,2025-10-23T23:15:46.669Z,😎 Sabugador,😭 TDB Bibakillbr,44m,AK47,2025-10-23T23:12:05.367Z,1431057624169713704
688,2025-10-23T23:15:46.670Z,2025-10-23T23:15:46.670Z,😎 TDBfantasma,😭 21,509m,M82A1 Desert,2025-10-23T23:12:02.298Z,1431057611297652848
689,2025-10-23T23:15:46.671Z,2025-10-23T23:15:46.671Z,😎 B M X,😭 Thui,14m,AK47,2025-10-23T23:11:06.598Z,1431057377674919997
690,2025-10-23T23:15:46.672Z,2025-10-23T23:15:46.672Z,😎 AMBULANCIA o Retorno,😭 B M X,74m,M16A4,2025-10-23T23:11:05.238Z,1431057371970408480
691,2025-10-23T23:20:47.035Z,2025-10-23T23:20:47.035Z,😎 Carrale,😭 TDB La Vendetta 2,87m,AK47 Engraved,2025-10-23T23:20:04.432Z,1431059633514090627
692,2025-10-23T23:20:47.036Z,2025-10-23T23:20:47.036Z,😎 TDB LC,😭 BRUTÃO,20m,AKM,2025-10-23T23:19:05.783Z,1431059387522482338
693,2025-10-23T23:20:47.036Z,2025-10-23T23:20:47.036Z,😎 BRUTÃO,😭 TDB Emiza,45m,MK18,2025-10-23T23:19:05.765Z,1431059387446853634
694,2025-10-23T23:20:47.037Z,2025-10-23T23:20:47.037Z,😎 TDB LC,😭 P2Kid,24m,AKM,2025-10-23T23:19:05.601Z,1431059386758987917
695,2025-10-23T23:20:47.038Z,2025-10-23T23:20:47.038Z,😎 FixNox,😭 Frik,144m,SVD,2025-10-23T23:19:02.566Z,1431059374029148290
696,2025-10-23T23:20:47.038Z,2025-10-23T23:20:47.038Z,😎 TDB La Vendetta 2,😭 Malvadao,347m,AK47 Engraved,2025-10-23T23:17:02.522Z,1431058870528114710
697,2025-10-23T23:20:47.039Z,2025-10-23T23:20:47.039Z,😎 Malvadao,😭 TDB Bibakillbr,10m,MK18,2025-10-23T23:16:05.944Z,1431058633222787163
698,2025-10-23T23:20:47.040Z,2025-10-23T23:20:47.040Z,😎 Boto Cor De BOSTA,😭 AMBULANCIA o Retorno,44m,VSS VZ,2025-10-23T23:16:05.714Z,1431058632258093222
699,2025-10-23T23:20:47.041Z,2025-10-23T23:20:47.041Z,😎 TDBfantasma,😭 P2Kid,119m,AK47 Engraved,2025-10-23T23:16:05.543Z,1431058631541002271
700,2025-10-23T23:20:47.041Z,2025-10-23T23:20:47.041Z,😎 P2Kid,😭 TDB Emiza,72m,M1 Garand,2025-10-23T23:16:02.654Z,1431058619423658112
701,2025-10-23T23:25:46.919Z,2025-10-23T23:25:46.919Z,😎 TDBfantasma,😭 BRUTÃO,89m,M82A1 Desert,2025-10-23T23:25:02.657Z,1431060884360265883
702,2025-10-23T23:25:46.919Z,2025-10-23T23:25:46.919Z,😎 Carrale,😭 TDB LC,111m,AK47 Engraved,2025-10-23T23:24:05.931Z,1431060646434177107
703,2025-10-23T23:25:46.920Z,2025-10-23T23:25:46.920Z,😎 TDB Sensei,😭 Mewtwo,44m,Pipe Bomb,2025-10-23T23:24:05.756Z,1431060645700436110
704,2025-10-23T23:25:46.921Z,2025-10-23T23:25:46.921Z,😎 TDB Sensei,😭 Baguncinha,37m,Pipe Bomb,2025-10-23T23:24:02.707Z,1431060632912007299
705,2025-10-23T23:25:46.921Z,2025-10-23T23:25:46.921Z,😎 Boto Cor De BOSTA,😭 TDB CAPETINHA,21m,VSS VZ,2025-10-23T23:23:05.959Z,1431060394893643826
706,2025-10-23T23:25:46.922Z,2025-10-23T23:25:46.922Z,😎 TDB CAPETINHA,😭 B M X,318m,M1 Garand,2025-10-23T23:23:05.715Z,1431060393869971539
707,2025-10-23T23:25:46.923Z,2025-10-23T23:25:46.923Z,😎 Carrale,😭 TDB Wilso Waldo,109m,AK47 Engraved,2025-10-23T23:23:02.695Z,1431060381203304459
708,2025-10-23T23:25:46.924Z,2025-10-23T23:25:46.924Z,😎 TDB Wilso Waldo,😭 Dgó,32m,Pipe Bomb,2025-10-23T23:22:05.910Z,1431060143029878875
709,2025-10-23T23:25:46.925Z,2025-10-23T23:25:46.925Z,😎 TDB CAPETINHA,😭 MarcosTHS,221m,M1 Garand,2025-10-23T23:22:05.688Z,1431060142098485310
710,2025-10-23T23:25:46.925Z,2025-10-23T23:25:46.925Z,😎 Mewtwo,😭 TDBfantasma,117m,AK47,2025-10-23T23:22:02.647Z,1431060129343602881
711,2025-10-23T23:25:46.926Z,2025-10-23T23:25:46.926Z,😎 Kes,😭 Cabeça,209m,SVD,2025-10-23T23:21:05.572Z,1431059889953968279
712,2025-10-23T23:30:46.628Z,2025-10-23T23:30:46.628Z,😎 P2Kid,😭 TDBfantasma,118m,M1 Garand,2025-10-23T23:30:06.182Z,1431062157436518460
713,2025-10-23T23:30:46.629Z,2025-10-23T23:30:46.629Z,😎 P2Kid,😭 TDB Bibakillbr,93m,M1 Garand,2025-10-23T23:30:05.897Z,1431062156241273045
714,2025-10-23T23:30:46.629Z,2025-10-23T23:30:46.629Z,😎 TDB Bibakillbr,😭 Malvadao,29m,AK47 Engraved,2025-10-23T23:30:02.893Z,1431062143641321553
715,2025-10-23T23:30:46.630Z,2025-10-23T23:30:46.630Z,😎 TDB Bibakillbr,😭 Sabugador,25m,AK47 Engraved,2025-10-23T23:29:05.971Z,1431061904893280467
716,2025-10-23T23:30:46.630Z,2025-10-23T23:30:46.630Z,😎 Chineisinho,😭 Baguncinha,0m,Improvised Mine,2025-10-23T23:29:02.979Z,1431061892343926795
717,2025-10-23T23:30:46.631Z,2025-10-23T23:30:46.631Z,😎 TDBfantasma,😭 B M X,133m,M82A1 Desert,2025-10-23T23:28:03.914Z,1431061644607492136
718,2025-10-23T23:30:46.632Z,2025-10-23T23:30:46.632Z,😎 MarcosTHS,😭 TDB LC,144m,M1 Garand,2025-10-23T23:28:02.887Z,1431061640299675729
719,2025-10-23T23:30:46.632Z,2025-10-23T23:30:46.632Z,😎 TDBfantasma,😭 Malvadao,134m,AK47 Engraved,2025-10-23T23:27:02.848Z,1431061388478124082
720,2025-10-23T23:35:46.730Z,2025-10-23T23:35:46.730Z,😎 TDBfantasma,😭 B M X,312m,M82A1 Desert,2025-10-23T23:35:04.795Z,1431063409910349835
721,2025-10-23T23:35:46.731Z,2025-10-23T23:35:46.731Z,😎 Carrale,😭 TDB LC,84m,M1 Garand,2025-10-23T23:35:04.579Z,1431063409004253265
722,2025-10-23T23:35:46.732Z,2025-10-23T23:35:46.732Z,😎 TDB Bibakillbr,😭 P2Kid,13m,MK18,2025-10-23T23:35:02.978Z,1431063402289041501
723,2025-10-23T23:35:46.733Z,2025-10-23T23:35:46.733Z,😎 TDB Sensei,😭 Sabugador,3m,Frag Grenade,2025-10-23T23:34:06.294Z,1431063164539375718
724,2025-10-23T23:35:46.733Z,2025-10-23T23:35:46.733Z,😎 TDB Sensei,😭 BRUTÃO,18m,Frag Grenade,2025-10-23T23:34:06.014Z,1431063163364708526
725,2025-10-23T23:35:46.734Z,2025-10-23T23:35:46.734Z,😎 BRUTÃO,😭 TDB Sensei,9m,AK47 Engraved,2025-10-23T23:34:04.401Z,1431063156599422996
726,2025-10-23T23:35:46.734Z,2025-10-23T23:35:46.734Z,😎 NPC Guard Level 3,😭 ZoiO_Tort0,19m,DT11B,2025-10-23T23:34:02.997Z,1431063150710489210
727,2025-10-23T23:35:46.735Z,2025-10-23T23:35:46.735Z,😎 TDBfantasma,😭 MarcosTHS,121m,AK47 Engraved,2025-10-23T23:33:05.711Z,1431062910435852440
728,2025-10-23T23:35:46.735Z,2025-10-23T23:35:46.735Z,😎 P2Kid,😭 TDB La Vendetta 2,77m,M1 Garand,2025-10-23T23:33:05.420Z,1431062909215182968
729,2025-10-23T23:35:46.736Z,2025-10-23T23:35:46.736Z,😎 TDB La Vendetta 2,😭 Sabugador,11m,AK47,2025-10-23T23:33:05.153Z,1431062908095172762
730,2025-10-23T23:35:46.737Z,2025-10-23T23:35:46.737Z,😎 TDB Wilso Waldo,😭 Dgó,0m,Improvised Mine,2025-10-23T23:33:02.992Z,1431062899031543829
731,2025-10-23T23:35:46.738Z,2025-10-23T23:35:46.738Z,😎 P2Kid,😭 InimigoDoCarrale,117m,M1 Garand,2025-10-23T23:32:04.166Z,1431062652297150564
732,2025-10-23T23:35:46.739Z,2025-10-23T23:35:46.739Z,😎 NPC Drifter Level 2,😭 FAKE,2m,Improvised Rifle,2025-10-23T23:32:02.963Z,1431062647251534029
733,2025-10-23T23:35:46.739Z,2025-10-23T23:35:46.739Z,😎 Kes,😭 Cabeça,102m,SVD,2025-10-23T23:31:05.925Z,1431062408016691260
734,2025-10-23T23:35:46.740Z,2025-10-23T23:35:46.740Z,😎 P2Kid,😭 Durateston,318m,M1 Garand,2025-10-23T23:31:02.900Z,1431062395329187961
735,2025-10-23T23:40:46.678Z,2025-10-23T23:40:46.678Z,😎 TDB Wilso Waldo,😭 Thui,147m,M1 Garand,2025-10-23T23:40:05.082Z,1431064669405188271
736,2025-10-23T23:40:46.679Z,2025-10-23T23:40:46.679Z,😎 TDB Sensei,😭 Carrale,214m,Bleeding,2025-10-23T23:40:04.819Z,1431064668301951089
737,2025-10-23T23:40:46.680Z,2025-10-23T23:40:46.680Z,😎 Thui,😭 TDB La Vendetta 2,62m,AKM,2025-10-23T23:40:03.137Z,1431064661247131670
738,2025-10-23T23:40:46.681Z,2025-10-23T23:40:46.681Z,😎 NPC Guard Level 4,😭 BIG丿BOSS,1m,SDASS 12M,2025-10-23T23:39:10.706Z,1431064441335582770
739,2025-10-23T23:40:46.681Z,2025-10-23T23:40:46.681Z,😎 SIRIRIC4,😭 Mannuka,4m,Cleaver,2025-10-23T23:39:10.611Z,1431064440937381899
740,2025-10-23T23:40:46.682Z,2025-10-23T23:40:46.682Z,😎 TDB La Vendetta 2,😭 Malvadao,73m,AK47 Engraved,2025-10-23T23:39:10.366Z,1431064439909515305
741,2025-10-23T23:40:46.683Z,2025-10-23T23:40:46.683Z,😎 TDB LC,😭 AMBULANCIA o Retorno,184m,M82A1 Snow,2025-10-23T23:39:06.620Z,1431064424197787753
742,2025-10-23T23:40:46.683Z,2025-10-23T23:40:46.683Z,😎 TDBfantasma,😭 TDB CAPETINHA,472m,AK47 Engraved,2025-10-23T23:39:06.375Z,1431064423170314352
743,2025-10-23T23:40:46.684Z,2025-10-23T23:40:46.684Z,😎 TDB CAPETINHA,😭 Mewtwo,3m,M1 Garand,2025-10-23T23:39:06.143Z,1431064422197104701
744,2025-10-23T23:40:46.684Z,2025-10-23T23:40:46.684Z,😎 AMBULANCIA o Retorno,😭 BRUTÃO,37m,AKM,2025-10-23T23:39:03.138Z,1431064409593348237
745,2025-10-23T23:40:46.685Z,2025-10-23T23:40:46.685Z,😎 AMBULANCIA o Retorno,😭 Baguncinha,21m,AKM,2025-10-23T23:38:06.261Z,1431064171033923605
746,2025-10-23T23:40:46.685Z,2025-10-23T23:40:46.685Z,😎 TDB La Vendetta 2,😭 Sabugador,6m,AK47 Engraved,2025-10-23T23:38:06.117Z,1431064170429943888
747,2025-10-23T23:40:46.686Z,2025-10-23T23:40:46.686Z,😎 TDB Sensei,😭 B M X,79m,AK47,2025-10-23T23:38:03.089Z,1431064157729456128
748,2025-10-23T23:40:46.687Z,2025-10-23T23:40:46.687Z,😎 TDB La Vendetta 2,😭 P2Kid,20m,AK47 Engraved,2025-10-23T23:37:06.323Z,1431063919635595336
749,2025-10-23T23:40:46.687Z,2025-10-23T23:40:46.687Z,😎 TDB La Vendetta 2,😭 MarcosTHS,48m,AK47 Engraved,2025-10-23T23:37:06.128Z,1431063918817579069
750,2025-10-23T23:40:46.688Z,2025-10-23T23:40:46.688Z,😎 InimigoDoCarrale,😭 Mewtwo,361m,SCAR DMR,2025-10-23T23:37:03.085Z,1431063906054312026
751,2025-10-23T23:40:46.688Z,2025-10-23T23:40:46.688Z,😎 TDB La Vendetta 2,😭 Carrale,85m,AK47 Engraved,2025-10-23T23:36:06.029Z,1431063666744103025
